FarRight_2-2016,Immigration,"migrant crisis, african, european migrants","prevent immigration, migrant crimes",0.6666666666666666,0.8333333333333334
FarRight_2-2016,Immigration,"migrant crisis, african, european migrants","migrant ciris, give citizenship",0.0,1.0
FarRight_2-2016,Immigration,"migrant crisis, african, european migrants",no text,0.3333333333333333,0.3333333333333333
FarRight_2-2016,Anti-semitism,jewish agency israel,no text,0.5,-1.0
