FarRight_2-2016,Immigration,Washington Times,1
FarRight_2-2016,Immigration,National Review,1
FarRight_2-2016,Immigration,thetruthseeker.co.uk,1
FarRight_2-2016,Immigration,Breitbart,3
FarRight_2-2016,Islamophobia,shoebat.com,1
FarRight_2-2016,Islamophobia,Breitbart,2
FarRight_2-2016,Anti-semitism,Breitbart,1
FarRight_2-2017,Islamophobia,therealside.com,1
FarRight_2-2017,Anti-semitism,Newsmax,1
