FarRight_2-2016,Immigration,Breitbart,0.03125
FarRight_2-2016,Immigration,GatewayPundit,0.0078125
FarRight_2-2016,Immigration,American Free Press,0.0078125
FarRight_2-2016,Immigration,clashdaily.com,0.0078125
FarRight_2-2016,Islamophobia,shoebat.com,0.014925373134328358
FarRight_2-2016,Anti-semitism,Breitbart,0.022222222222222223
FarRight_2-2016,Anti-semitism,humansarefree.com,0.022222222222222223
FarRight_2-2018,Immigration,Breitbart,0.029411764705882353
FarRight_2-2018,Immigration,freedomforce.com,0.029411764705882353
FarRight_2-2018,Immigration,thetruthseeker.co.uk,0.029411764705882353
FarRight_2-2018,Immigration,thefederalistpapers.org,0.029411764705882353
FarRight_2-2018,Immigration,Fox News,0.029411764705882353
FarRight_2-2019,Immigration,Breitbart,0.014492753623188406
FarRight_2-2019,Immigration,Newsmax,0.028985507246376812
FarRight_2-2019,Immigration,CIS,0.014492753623188406
FarRight_2-2019,Immigration,townhall.com,0.014492753623188406
