FarRight_2018,0.8978963571062083
FarRight_2019,0.7408890668802564
FarRight_2020,1.9127444659359554
FarRight_2021,0.7906057435181956
CenterRight_2016,0.6296296296296297
CenterRight_2017,0.6028223044252637
CenterRight_2019,0.6038875259482921
CenterRight_2020,1.0303030303030303
CenterRight_2021,0.9333333333333335
FarRight_2016,1.9136626613262129
FarRight_2017,0.9463028169014084
Center_2016,0.40449438202247195
Center_2017,0.5625
FarLeft_2016,1.3117283950617282
FarLeft_2017,1.6236867239732569
Left_2016,0.2772277227722772
CenterRight_2018,0.6137758581495795
FarLeft_2018,1.347848626231208
FarLeft_2019,0.823924321025328
FarLeft_2020,1.4321819713563606
CenterLeft_2019,0.8888888888888888
CenterLeft_2020,1.0
Left_2020,1.4375
Left_2021,0.6111111111111112
Center_2019,1.7647058823529411
CenterLeft_2016,0.5071136779828145
CenterLeft_2021,0.38823529411764707
Center_2020,0.7368421052631579
Center_2021,0.4354838709677419
Right_2016,0.2328767123287671
Right_2017,0.24082993701370878
Right_2018,0.2693343593689881
Right_2020,0.18184573420215183
Right_2021,0.25396825396825395
FarLeft_2021,0.33158813263525305
Left_2019,0.19120458891013384
Left_2018,0.12123472908700922
Left_2017,0.09355210132412206
Center_2018,0.25412960609911056
CenterLeft_2017,0.2836667661988653
CenterLeft_2018,0.2743262869130224
Right_2019,0.12073128665056915
