FarRight_2-2016,Immigration,CenterRight,ruvr-fi,1
FarRight_2-2016,Immigration,CenterRight,PR Newswire,1
FarRight_2-2016,Immigration,Center,ruvr-fi,1
FarRight_2-2016,Immigration,Center,Albuquerque Journal ,1
FarRight_2-2016,Immigration,Center,"Daily Herald - Arlington Heights, IL",1
FarRight_2-2016,Anti-semitism,CenterLeft,sbs,1
FarRight_2-2016,Anti-semitism,CenterLeft,naharnet-ar,1
FarRight_2-2016,Anti-semitism,CenterLeft,scroll.in,1
FarRight_2-2016,Anti-semitism,CenterRight,South China Morning Post,1
FarRight_2-2016,Anti-semitism,CenterRight,dailysabah.com,1
FarRight_2-2016,Anti-semitism,Left,VOA,1
FarRight_2-2016,Anti-semitism,Left,CBC,1
FarRight_2-2016,Anti-semitism,Left,sbs,1
FarRight_2-2016,Anti-semitism,Left,naharnet-ar,1
